"45784","JHR04","26-Februari-2014","Rabu","05:54","06:04","07:20","13:24","16:40","19:25","20:35"
"45785","JHR04","27-Februari-2014","Khamis","05:54","06:04","07:20","13:24","16:39","19:25","20:35"
"45786","JHR04","07-Februari-2014","Jumaat","05:54","06:04","07:23","13:26","16:46","19:25","20:37"
"45787","JHR04","14-Februari-2014","Jumaat","05:54","06:04","07:22","13:26","16:44","19:26","20:36"
"45788","JHR04","21-Februari-2014","Jumaat","05:54","06:04","07:21","13:25","16:42","19:26","20:36"
"45789","JHR04","28-Februari-2014","Jumaat","05:54","06:04","07:20","13:24","16:38","19:25","20:34"
"45790","JHR04","01-Mac-2014","Sabtu","05:53","06:03","07:19","13:24","16:37","19:25","20:34"
"45791","JHR04","02-Mac-2014","Ahad","05:53","06:03","07:19","13:24","16:37","19:25","20:34"
"45792","JHR04","03-Mac-2014","Isnin","05:53","06:03","07:19","13:23","16:36","19:25","20:34"
"45793","JHR04","04-Mac-2014","Selasa","05:53","06:03","07:19","13:23","16:35","19:24","20:33"
"45794","JHR04","05-Mac-2014","Rabu","05:52","06:02","07:18","13:23","16:35","19:24","20:33"
"45795","JHR04","06-Mac-2014","Khamis","05:52","06:02","07:18","13:23","16:34","19:24","20:33"
"45796","JHR04","08-Mac-2014","Sabtu","05:52","06:02","07:18","13:22","16:32","19:24","20:33"
"45797","JHR04","09-Mac-2014","Ahad","05:51","06:01","07:17","13:22","16:32","19:24","20:32"
"45798","JHR04","10-Mac-2014","Isnin","05:51","06:01","07:17","13:22","16:31","19:23","20:32"
"45799","JHR04","11-Mac-2014","Selasa","05:51","06:01","07:17","13:21","16:30","19:23","20:32"
"45800","JHR04","12-Mac-2014","Rabu","05:50","06:00","07:16","13:21","16:29","19:23","20:32"
"45801","JHR04","13-Mac-2014","Khamis","05:50","06:00","07:16","13:21","16:28","19:23","20:31"
"45802","JHR04","15-Mac-2014","Sabtu","05:49","05:59","07:15","13:20","16:27","19:22","20:31"
"45803","JHR04","16-Mac-2014","Ahad","05:49","05:59","07:15","13:20","16:26","19:22","20:31"
"45804","JHR04","17-Mac-2014","Isnin","05:49","05:59","07:15","13:20","16:25","19:22","20:31"
"45805","JHR04","18-Mac-2014","Selasa","05:48","05:58","07:14","13:19","16:24","19:22","20:30"
"45806","JHR04","19-Mac-2014","Rabu","05:48","05:58","07:14","13:19","16:23","19:21","20:30"
"45807","JHR04","20-Mac-2014","Khamis","05:48","05:58","07:13","13:19","16:22","19:21","20:30"
"45808","JHR04","22-Mac-2014","Sabtu","05:47","05:57","07:13","13:18","16:20","19:21","20:29"
"45809","JHR04","23-Mac-2014","Ahad","05:47","05:57","07:12","13:18","16:19","19:20","20:29"
"45810","JHR04","24-Mac-2014","Isnin","05:46","05:56","07:12","13:18","16:18","19:20","20:29"
"45811","JHR04","25-Mac-2014","Selasa","05:46","05:56","07:12","13:17","16:17","19:20","20:29"
"45812","JHR04","26-Mac-2014","Rabu","05:45","05:55","07:11","13:17","16:16","19:20","20:29"
"45813","JHR04","27-Mac-2014","Khamis","05:45","05:55","07:11","13:17","16:17","19:19","20:28"
"45814","JHR04","29-Mac-2014","Sabtu","05:44","05:54","07:10","13:16","16:18","19:19","20:28"
"45815","JHR04","30-Mac-2014","Ahad","05:44","05:54","07:10","13:16","16:18","19:19","20:28"
"45816","JHR04","31-Mac-2014","Isnin","05:43","05:53","07:09","13:16","16:19","19:19","20:27"
"45817","JHR04","07-Mac-2014","Jumaat","05:52","06:02","07:18","13:22","16:33","19:24","20:33"
"45818","JHR04","14-Mac-2014","Jumaat","05:50","06:00","07:16","13:21","16:28","19:22","20:31"
"45819","JHR04","21-Mac-2014","Jumaat","05:47","05:57","07:13","13:19","16:21","19:21","20:30"
"45820","JHR04","28-Mac-2014","Jumaat","05:45","05:55","07:11","13:16","16:17","19:19","20:28"
"45821","JHR04","01-April-2014","Selasa","05:43","05:53","07:09","13:15","16:19","19:18","20:27"
"45822","JHR04","02-April-2014","Rabu","05:43","05:53","07:09","13:15","16:19","19:18","20:27"
"45823","JHR04","03-April-2014","Khamis","05:42","05:52","07:08","13:15","16:20","19:18","20:27"
"45824","JHR04","05-April-2014","Sabtu","05:41","05:51","07:08","13:14","16:21","19:17","20:27"
"45825","JHR04","06-April-2014","Ahad","05:41","05:51","07:07","13:14","16:21","19:17","20:26"
"45826","JHR04","07-April-2014","Isnin","05:41","05:51","07:07","13:14","16:21","19:17","20:26"
"45827","JHR04","08-April-2014","Selasa","05:40","05:50","07:07","13:13","16:22","19:17","20:26"
"45828","JHR04","09-April-2014","Rabu","05:40","05:50","07:06","13:13","16:22","19:17","20:26"
"45829","JHR04","10-April-2014","Khamis","05:39","05:49","07:06","13:13","16:22","19:16","20:26"
"45830","JHR04","12-April-2014","Sabtu","05:39","05:49","07:05","13:12","16:23","19:16","20:26"
